stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
Ley Choon,Ley Choon Group Holdings Ltd,Q0X,,Construction,Catalist,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongSG231019,,DCJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongSG231115,,DNKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongSG240620,,DFLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongSG241209,,DXRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongSG251113,,DJZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongUB250430,,48HW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongUB251031,,WI4W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xLongUB251128,,IFHW,,,Mainboard,<span class='up fw-bold'>+0.083</span>,SGX
LiNing 5xShortSG231019,,DVBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xShortSG240327,,DFZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xShortUB250321,,44TW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing 5xShortUB250430,,OFBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing MBeCW240903,,58KW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing MBeCW241203,,VD6W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
LiNing MBeCW250103,,Y9SW,,,Mainboard,<span class='up fw-bold'>+0.006</span>,SGX
LiNing MBeCW250703,,KUSW,,,Mainboard,<span class='up fw-bold'>+0.012</span>,SGX
LiNing MBePW241203,,RBBW,,,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
Lian Beng,Lian Beng Group Ltd,L03,,Construction,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Libra,,5TR,,Construction,Catalist,<span class='up fw-bold'></span>,SGX
LifeBrandz,Lifebrandz Ltd,1D3,,Accommodation and Food Service Activities,Catalist,<span class='up fw-bold'>+0.001</span>,SGX
LifeBrandz W240621,,NCXW,,,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Lincotrade,Lincotrade & Associates Holdings Limited,BFT,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Lion Asiapac,Lion Asiapac Ltd,BAZ,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
Lion-OCBC Sec HSTECH S$,,HST,,,Mainboard,<span class='up fw-bold'>+0.04</span>,SGX
Lion-OCBC Sec HSTECH US$,,HSS,,,Mainboard,<span class='up fw-bold'>+0.041</span>,SGX
Lion-OSPL APAC Fin S$,,YLD,,,Mainboard,<span class='down fw-bold'>-0.007</span>,SGX
Lion-OSPL APAC Fin US$,,YLU,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Lion-OSPL China L CNY,,YYR,,,Mainboard,<span class='up fw-bold'>+0.297</span>,SGX
Lion-OSPL China L S$,,YYY,,,Mainboard,<span class='up fw-bold'>+0.062</span>,SGX
Lippo Malls Tr,Lippo Malls Indonesia Retail Trust,D5IU,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Livingstone,Livingstone Health Holdings Ltd,PRH,,Health and Social Services,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
Livingstone R,,9ZKR,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Livingstone R1,,W2BR,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Lonza,Lonza Group AG,O6Z,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Lorenzo Intl,Lorenzo International Ltd,5IE,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Low Keng Huat,Low Keng Huat (Singapore) Ltd,F1E,,Construction,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Lum Chang,Lum Chang Holdings Ltd,L19,,Construction,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
Luminor,Luminor Financial Holdings Ltd,5UA,,Real Estate Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Lung Kee Bermuda,Lung Kee Bermuda Holdings Ltd,L09,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Luxking,Luxking Group Holdings Ltd,BKK,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Lyxor Asia US$,,P60,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Lyxor ChinaESG US$,,P58,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Lyxor EM Mkt US$,,H1N,,,Mainboard,<span class='up fw-bold'>+0.40</span>,SGX
Lyxor MSIndia US$,,G1N,,,Mainboard,<span class='up fw-bold'>+0.32</span>,SGX
MDR Limited,mDR Ltd,Y3D,,Information and Communications,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MFG ADR US$,Mizuho Financial Group Inc,N6DD,,Financial and Insurance Activities,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
MFG Integration,Manufacturing Integration Technology Ltd,M11,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
MM2 Asia,MM2 Asia Ltd,1B0,,Information and Communications,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MM2 Asia R,,9KPR,,Information and Communications,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MM2 Asia R1,,VP6R,,Information and Communications,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MS Hldgs,MS Holdings Ltd,40U,,Administrative and Support Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
MSC,Malaysia Smelting Corporation Bhd,NPW,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.045</span>,SGX
MSCIJP3xLongMA270212US$,,JLJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MSCIJP3xShortMA270212US$,,PYKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MSM Intl,MSM International Ltd,5QR,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
MTQ,MTQ Corporation Ltd,M05,,Financial and Insurance Activities,Mainboard,<span class='down fw-bold'>-0.015</span>,SGX
MTQ W230417,,CRWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MTU ADR US$,Mitsubishi UFJ Financial Group Inc,N5YD,,Financial and Insurance Activities,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
MYCloud 5xLongSG220316,,DFVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
MYCloud 5xShortSG220316,,DTKW,,,Mainboard,<span class='up fw-bold'></span>,SGX
MYP,MYP Ltd,F86,,Financial and Insurance Activities,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
Magnus Energy,Magnus Energy Group Ltd,41S,,Construction,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Maiwai Fund USD S,,TY3,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Man Oriental USD,Mandarin Oriental International Ltd,M04,,Accommodation and Food Service Activities,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
ManulifeReit USD,Manulife US Real Estate Investment Trust,BTOU,,Real Estate Activities,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
MapleLogTr MB eCW240628,,MAMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MapleLogTr MB eCW240902,,JUVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MaplePanTr MB eCW240628,,ZYLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Mapletree Ind Tr,Mapletree Industrial Trust,ME8U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.02</span>,SGX
Mapletree Log Tr,Mapletree Logistics Trust,M44U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.02</span>,SGX
Mapletree LogTr A,,RCQU,,Real Estate Activities,Mainboard,<span class='up fw-bold'></span>,SGX
Mapletree NAC Tr,,RW0U,,Real Estate Activities,Mainboard,<span class='up fw-bold'></span>,SGX
Mapletree PanAsia Com Tr,Mapletree Pan Asia Commercial Trust,N2IU,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.04</span>,SGX
MarcoPolo MarW230127,,CQLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MarcoPolo Marine,Marco Polo Marine Ltd,5LY,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Maruwa Yen1k,Maruwa Co Ltd,M12,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Mary Chia,Mary Chia Holdings Ltd,5OX,,Other Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Matex Intl,Matex International Ltd,M15,,Wholesale and Retail Trade,Catalist,<span class='up fw-bold'>0.00</span>,SGX
MeGroup,MeGroup Ltd,SJY,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Medi Lifestyle,Medi Lifestyle Ltd,5TN,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
MediLifestyle,,Z4D,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Medinex,Medinex Ltd,OTX,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Medtecs Intl,Medtecs International Corporation Ltd,546,,Manufacturing,Catalist,<span class='down fw-bold'>-0.002</span>,SGX
MegaChem,MegaChem Ltd,5DS,,Wholesale and Retail Trade,Catalist,<span class='up fw-bold'>+0.03</span>,SGX
Meituan 5xLongSG220331,,DZHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xLongSG220808,,DMGW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xLongSG221215,,DGZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG230306,,DMHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG230306A,,DNGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG230330,,DJEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG230712,,DMEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG231024,,DAVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG231110,,DZOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG240327,,DSWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG241126,,DRKW,,,Mainboard,<span class='up fw-bold'>+0.025</span>,SGX
Meituan 5xLongSG250924,,NUGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongSG251113,,DVXW,,,Mainboard,<span class='up fw-bold'>+0.079</span>,SGX
Meituan 5xLongSG251216,,OZDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongUB241231,,LQRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongUB250228,,NMCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xLongUB250630,,TVBW,,,Mainboard,<span class='up fw-bold'>+0.035</span>,SGX
Meituan 5xLongUB251031,,ECAW,,,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Meituan 5xLongUB251128,,1M8W,,,Mainboard,<span class='up fw-bold'>+2.406</span>,SGX
Meituan 5xShortSG220216,,DZXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xShortSG221215,,DFBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xShortSG230330,,DICW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortSG230516,,DCHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortSG230620,,DHRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortSG230712,,DMSW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xShortSG230907,,DMAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xShortSG231110,,DZNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortSG231214,,DARW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xShortSG231220,,DOVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortSG240411,,DYGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortSG250320,,GUBW,,,Mainboard,<span class='down fw-bold'>-0.002</span>,SGX
Meituan 5xShortSG250515,,KUTW,,,Mainboard,<span class='down fw-bold'>-0.02</span>,SGX
Meituan 5xShortUB241231,,HMMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan 5xShortUB250127,,HQLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortUB250228,,UORW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortUB250430,,FBXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan 5xShortUB250626,,HURW,,,Mainboard,<span class='down fw-bold'>-0.078</span>,SGX
Meituan 5xShortUB251031,,FWQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan AutocallSG250804,,Y5E,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW220404,,YPJW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB eCW220705,,RPLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB eCW221004,,9T2W,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB eCW230104,,VI3W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW230404,,FGOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW230802,,KUPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW231004,,X9LW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW231204,,ZSEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240103,,JAFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240304,,LMOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240403,,OXUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240503,,PZWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240503 98,,LEOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240703,,SOOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW240903,,GSVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW241003,,YB2W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW241203,,JGQW,,,Mainboard,<span class='up fw-bold'>+0.012</span>,SGX
Meituan MB eCW241203 95,,NLJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB eCW250204,,PYCW,,,Mainboard,<span class='up fw-bold'>+0.041</span>,SGX
Meituan MB eCW250506,,8W3W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW220302,,EBCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB ePW220404,,HXHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB ePW220705,,VOCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB ePW221004,,5X7W,,,Mainboard,<span class='up fw-bold'></span>,SGX
Meituan MB ePW230104,,9EOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW231004,,9VBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW231204,,JZLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW240103,,5XAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW240903,,XWYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW241104,,MOWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW241203,,WCLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan MB ePW250603,,WMGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Meituan228 MB eCW230104,,VWXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Memiontec,,SYM,,"Water Supply; Sewerage, Waste Management and Remediation Activities",Catalist,<span class='up fw-bold'></span>,SGX
Memiontec Hldgs,Memiontec Holdings Ltd,TWL,,"Water Supply; Sewerage, Waste Management and Remediation Activities",Catalist,<span class='up fw-bold'>+0.014</span>,SGX
Memories,Memories Group Ltd,1H4,,Administrative and Support Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Mencast,Mencast Holdings Ltd,5NF,,Manufacturing,Catalist,<span class='up fw-bold'>+0.001</span>,SGX
Mercurius,Mercurius Capital Investment Ltd,5RF,,Real Estate Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Mermaid Maritime,Mermaid Maritime PCL,DU4,,Mining and Quarrying,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
Meta Health,Meta Health Ltd,5DX,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Meta Health R,,8K9R,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Meta Health R1,,WSMR,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Metech Intl,Metech International Ltd,V3M,,Administrative and Support Service Activities,Catalist,<span class='up fw-bold'>+0.008</span>,SGX
Metis Energy,Metis Energy Ltd,L02,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
Metro,Metro Holdings Ltd,M01,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Mewah Intl,Mewah International Inc,MV4,,Manufacturing,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
Micro-Mechanics,Micro-Mechanics Holdings Ltd,5DD,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Midas,Midas Holdings Ltd,5EN,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
MindChamps,MindChamps PreSchool Ltd,CNE,,"Professional, Scientific and Technical Activities",Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
Miyoshi,Miyoshi Ltd,M03,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Miyoshi R,,9T5R,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Miyoshi R1,,XG9R,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
MoneyMax Fin,Moneymax Financial Services Ltd,5WJ,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Mooreast,Mooreast Holdings Ltd,1V3,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'>0.00</span>,SGX
Moya Asia,Moya Holdings Asia Ltd,5WE,,"Water Supply; Sewerage, Waste Management and Remediation Activities",Catalist,<span class='up fw-bold'>0.00</span>,SGX
Multi-Chem,Multi-Chem Ltd,AWZ,,Information and Communications,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Mun Siong Engg,Mun Siong Engineering Ltd,MF6,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Murata Yen1k,Murata Manufacturing Co Ltd,PJX,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
N517100F 220401,,BZKS,,,Global Quote,<span class='up fw-bold'></span>,SGX
N518100E 230201,,CMHS,,,Global Quote,<span class='up fw-bold'></span>,SGX
N519100A 240201,,LSHS,,,Global Quote,<span class='up fw-bold'></span>,SGX
N520100A 251101,,QGES,,,Global Quote,<span class='up fw-bold'></span>,SGX
N521100V 261101,,IRRS,,,Global Quote,<span class='up fw-bold'></span>,SGX
N522100N 270901,,EJUS,,,Global Quote,<span class='up fw-bold'></span>,SGX
N523100W 280801,,SHVS,,,Global Quote,<span class='up fw-bold'></span>,SGX
N524100X 290401,,FYFS,,,Global Quote,<span class='up fw-bold'></span>,SGX
NA12100N 420401,,PH1S,,,Global Quote,<span class='up fw-bold'></span>,SGX
NA16100H 460301,,BJGS,,,Global Quote,<span class='up fw-bold'></span>,SGX
NA20100F 500301,,ZL8S,,,Global Quote,<span class='up fw-bold'></span>,SGX
NA21200W 511001,,ZFGS,,,Global Quote,<span class='up fw-bold'></span>,SGX
NA24300E 540601,,9W8B,,,Mainboard,<span class='up fw-bold'></span>,SGX
NASDAQ 10000MBePW230616,,1XMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 11000MBePW231215,,OJQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 12000MBePW240315,,VCSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 13000MBeCW230616,,Z2PW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 13500MBePW240621,,LBXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 16000MBeCW230616,,RRBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 16000MBeCW231215,,LMBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 16000MBePW240621,,SXWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 16500MBeCW240315,,RUZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 16800MBePW240920,,V9JW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 18500MBeCW240315,,GTRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 18500MBePW241220,,UUZW,,,Mainboard,<span class='down fw-bold'>-0.03</span>,SGX
NASDAQ 19000MBeCW240621,,SRDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 20000MBeCW241220,,W7WW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 20500MBeCW240920,,EDMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 21000MBeCW240621,,QHDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NASDAQ 22000MBeCW241220,,IHJW,,,Mainboard,<span class='down fw-bold'>-0.008</span>,SGX
NASDAQ 8800MBePW230616,,W7MW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NC22300W 720801,,MOFB,,,Mainboard,<span class='up fw-bold'></span>,SGX
NIKKOAM-ICBCSG CNB CNY,,ZHY,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIKKOAM-ICBCSG CNB S$,,ZHS,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIKKOAM-ICBCSG CNB US$,,ZHD,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO Inc. USD OV,NIO Inc,NIO,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.30</span>,SGX
NIO MBeCW230322,,RQIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW230621,,VOWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW230920,,QPPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW231122,,X7XW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW240221,,LAXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW240523,,LRBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW240523 8.5,,9Y3W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW240821,,JEDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NIO MBeCW241120,,YRKW,,,Mainboard,<span class='up fw-bold'>+0.008</span>,SGX
NIO MBeCW250226,,QMPW,,,Mainboard,<span class='up fw-bold'>+0.012</span>,SGX
NKY 21000MBePW231208,,WBWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 21500MBePW221209,,9IDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 23000MBePW230609,,VPRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 24000MBePW220311,,YWJW,,,Mainboard,<span class='up fw-bold'></span>,SGX
NKY 24000MBePW231208,,TIRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 24000MBePW240308,,MUOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 24500MBePW221209,,QGYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 25000MBeCW231208,,RGIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
NKY 25000MBePW220610,,9LUW,,,Mainboard,<span class='up fw-bold'></span>,SGX
